Tag Name,Address,Data Type,Respect Data Type,Client Access,Scan Rate,Scaling,Raw Low,Raw High,Scaled Low,Scaled High,Scaled Data Type,Clamp Low,Clamp High,Eng Units,Description,Negate Value
Valve.BW-11.Out,DB110.WORD10,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.BW-11.Pos,DB110.WORD14,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.BW-12.Error,DB111.WORD18,Word,1,R/W,1000,,,,,,,,,,,
Valve.BW-12.MMV,DB111.WORD12,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.BW-12.Mode,DB111.WORD16,Word,1,R/W,1000,,,,,,,,,,,
Valve.BW-12.Out,DB111.WORD10,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.BW-12.Pos,DB111.WORD14,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.BW-13.Error,DB112.WORD18,Word,1,R/W,1000,,,,,,,,,,,
Valve.BW-13.MMV,DB112.WORD12,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.BW-13.Mode,DB112.WORD16,Word,1,R/W,1000,,,,,,,,,,,
Valve.BW-13.Out,DB112.WORD10,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.BW-13.Pos,DB112.WORD14,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.BW-14.Error,DB113.WORD18,Word,1,R/W,1000,,,,,,,,,,,
Valve.BW-14.MMV,DB113.WORD12,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.BW-14.Mode,DB113.WORD16,Word,1,R/W,1000,,,,,,,,,,,
Valve.BW-14.Out,DB113.WORD10,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.BW-14.Pos,DB113.WORD14,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.BW-15.Error,DB114.WORD18,Word,1,R/W,1000,,,,,,,,,,,
Valve.BW-15.MMV,DB114.WORD12,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.BW-15.Mode,DB114.WORD16,Word,1,R/W,1000,,,,,,,,,,,
Valve.BW-15.Out,DB114.WORD10,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.BW-15.Pos,DB114.WORD14,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.BW-16.Error,DB115.WORD18,Word,1,R/W,1000,,,,,,,,,,,
Valve.BW-16.MMV,DB115.WORD12,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.BW-16.Mode,DB115.WORD16,Word,1,R/W,1000,,,,,,,,,,,
Valve.BW-16.Out,DB115.WORD10,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.BW-16.Pos,DB115.WORD14,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.BW-17.Error,DB116.WORD18,Word,1,R/W,1000,,,,,,,,,,,
Valve.BW-17.MMV,DB116.WORD12,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.BW-17.Mode,DB116.WORD16,Word,1,R/W,1000,,,,,,,,,,,
Valve.BW-17.Out,DB116.WORD10,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.BW-17.Pos,DB116.WORD14,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.BW-18.Error,DB117.WORD18,Word,1,R/W,1000,,,,,,,,,,,
Valve.BW-18.MMV,DB117.WORD12,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.BW-18.Mode,DB117.WORD16,Word,1,R/W,1000,,,,,,,,,,,
Valve.BW-18.Out,DB117.WORD10,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.BW-18.Pos,DB117.WORD14,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.BW-19.Error,DB118.WORD18,Word,1,R/W,1000,,,,,,,,,,,
Valve.BW-19.MMV,DB118.WORD12,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.BW-19.Mode,DB118.WORD16,Word,1,R/W,1000,,,,,,,,,,,
Valve.BW-19.Out,DB118.WORD10,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.BW-19.Pos,DB118.WORD14,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.BW-20.Error,DB119.WORD18,Word,1,R/W,1000,,,,,,,,,,,
Valve.BW-20.MMV,DB119.WORD12,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.BW-20.Mode,DB119.WORD16,Word,1,R/W,1000,,,,,,,,,,,
Valve.BW-20.Out,DB119.WORD10,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.BW-20.Pos,DB119.WORD14,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.BW-21.Error,DB120.WORD18,Word,1,R/W,1000,,,,,,,,,,,
Valve.BW-21.MMV,DB120.WORD12,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.BW-21.Mode,DB120.WORD16,Word,1,R/W,1000,,,,,,,,,,,
Valve.BW-21.Out,DB120.WORD10,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.BW-21.Pos,DB120.WORD14,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.BW-22.Error,DB121.WORD18,Word,1,R/W,1000,,,,,,,,,,,
Valve.BW-22.MMV,DB121.WORD12,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.BW-22.Mode,DB121.WORD16,Word,1,R/W,1000,,,,,,,,,,,
Valve.BW-22.Out,DB121.WORD10,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.BW-22.Pos,DB121.WORD14,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.BW-23.Error,DB122.WORD18,Word,1,R/W,1000,,,,,,,,,,,
Valve.BW-23.MMV,DB122.WORD12,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.BW-23.Mode,DB122.WORD16,Word,1,R/W,1000,,,,,,,,,,,
Valve.BW-23.Out,DB122.WORD10,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.BW-23.Pos,DB122.WORD14,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.BW-24.Error,DB123.WORD18,Word,1,R/W,1000,,,,,,,,,,,
Valve.BW-24.MMV,DB123.WORD12,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.BW-24.Mode,DB123.WORD16,Word,1,R/W,1000,,,,,,,,,,,
Valve.BW-24.Out,DB123.WORD10,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.BW-24.Pos,DB123.WORD14,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.BW-25.Error,DB124.WORD18,Word,1,R/W,1000,,,,,,,,,,,
Valve.BW-25.MMV,DB124.WORD12,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.BW-25.Mode,DB124.WORD16,Word,1,R/W,1000,,,,,,,,,,,
Valve.BW-25.Out,DB124.WORD10,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.BW-25.Pos,DB124.WORD14,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.BW-26.Error,DB125.WORD18,Word,1,R/W,1000,,,,,,,,,,,
Valve.BW-26.MMV,DB125.WORD12,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.BW-26.Mode,DB125.WORD16,Word,1,R/W,1000,,,,,,,,,,,
Valve.BW-26.Out,DB125.WORD10,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.BW-26.Pos,DB125.WORD14,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.BW-27.Error,DB126.WORD18,Word,1,R/W,1000,,,,,,,,,,,
Valve.BW-27.MMV,DB126.WORD12,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.BW-27.Mode,DB126.WORD16,Word,1,R/W,1000,,,,,,,,,,,
Valve.BW-27.Out,DB126.WORD10,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.BW-27.Pos,DB126.WORD14,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.BW-28.Error,DB127.WORD18,Word,1,R/W,1000,,,,,,,,,,,
Valve.BW-28.MMV,DB127.WORD12,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.BW-28.Mode,DB127.WORD16,Word,1,R/W,1000,,,,,,,,,,,
Valve.BW-28.Out,DB127.WORD10,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.BW-28.Pos,DB127.WORD14,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.DB-01.Error,DB187.WORD18,Word,1,R/W,1000,,,,,,,,,,,
Valve.DB-01.MMV,DB187.WORD12,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.DB-01.Mode,DB187.WORD16,Word,1,R/W,1000,,,,,,,,,,,
Valve.DB-01.Out,DB187.WORD10,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.DB-01.Pos,DB187.WORD14,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.DB-02.Error,DB188.WORD18,Word,1,R/W,1000,,,,,,,,,,,
Valve.DB-02.MMV,DB188.WORD12,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.DB-02.Mode,DB188.WORD16,Word,1,R/W,1000,,,,,,,,,,,
Valve.DB-02.Out,DB188.WORD10,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.DB-02.Pos,DB188.WORD14,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.DB-03.Error,DB189.WORD18,Word,1,R/W,1000,,,,,,,,,,,
Valve.DB-03.MMV,DB189.WORD12,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.DB-03.Mode,DB189.WORD16,Word,1,R/W,1000,,,,,,,,,,,
Valve.DB-03.Out,DB189.WORD10,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.DB-03.Pos,DB189.WORD14,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.DB-04.Error,DB190.WORD18,Word,1,R/W,1000,,,,,,,,,,,
Valve.DB-04.MMV,DB190.WORD12,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.DB-04.Mode,DB190.WORD16,Word,1,R/W,1000,,,,,,,,,,,
Valve.DB-04.Out,DB190.WORD10,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.DB-04.Pos,DB190.WORD14,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.DB-05.Error,DB191.WORD18,Word,1,R/W,1000,,,,,,,,,,,
Valve.DB-05.MMV,DB191.WORD12,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.DB-05.Mode,DB191.WORD16,Word,1,R/W,1000,,,,,,,,,,,
Valve.DB-05.Out,DB191.WORD10,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.DB-05.Pos,DB191.WORD14,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.DB-06.Error,DB192.WORD18,Word,1,R/W,1000,,,,,,,,,,,
Valve.DB-06.MMV,DB192.WORD12,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.DB-06.Mode,DB192.WORD16,Word,1,R/W,1000,,,,,,,,,,,
Valve.DB-06.Out,DB192.WORD10,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.DB-06.Pos,DB192.WORD14,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.DB-07.Error,DB193.WORD18,Word,1,R/W,1000,,,,,,,,,,,
Valve.DB-07.MMV,DB193.WORD12,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.DB-07.Mode,DB193.WORD16,Word,1,R/W,1000,,,,,,,,,,,
Valve.DB-07.Out,DB193.WORD10,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.DB-07.Pos,DB193.WORD14,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.DB-08.Error,DB194.WORD18,Word,1,R/W,1000,,,,,,,,,,,
Valve.DB-08.MMV,DB194.WORD12,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.DB-08.Mode,DB194.WORD16,Word,1,R/W,1000,,,,,,,,,,,
Valve.DB-08.Out,DB194.WORD10,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.DB-08.Pos,DB194.WORD14,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.DB-09.Error,DB195.WORD18,Word,1,R/W,1000,,,,,,,,,,,
Valve.DB-09.MMV,DB195.WORD12,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.DB-09.Mode,DB195.WORD16,Word,1,R/W,1000,,,,,,,,,,,
Valve.DB-09.Out,DB195.WORD10,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.DB-09.Pos,DB195.WORD14,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.DB-10.Error,DB196.WORD18,Word,1,R/W,1000,,,,,,,,,,,
Valve.DB-10.MMV,DB196.WORD12,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.DB-10.Mode,DB196.WORD16,Word,1,R/W,1000,,,,,,,,,,,
Valve.DB-10.Out,DB196.WORD10,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.DB-10.Pos,DB196.WORD14,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.DB-11.Error,DB197.WORD18,Word,1,R/W,1000,,,,,,,,,,,
Valve.DB-11.MMV,DB197.WORD12,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.DB-11.Mode,DB197.WORD16,Word,1,R/W,1000,,,,,,,,,,,
Valve.DB-11.Out,DB197.WORD10,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.DB-11.Pos,DB197.WORD14,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.DB-12.Error,DB198.WORD18,Word,1,R/W,1000,,,,,,,,,,,
Valve.DB-12.MMV,DB198.WORD12,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.DB-12.Mode,DB198.WORD16,Word,1,R/W,1000,,,,,,,,,,,
Valve.DB-12.Out,DB198.WORD10,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.DB-12.Pos,DB198.WORD14,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.DB-13.Error,DB199.WORD18,Word,1,R/W,1000,,,,,,,,,,,
Valve.DB-13.MMV,DB199.WORD12,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.DB-13.Mode,DB199.WORD16,Word,1,R/W,1000,,,,,,,,,,,
Valve.DB-13.Out,DB199.WORD10,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.DB-13.Pos,DB199.WORD14,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.DB-14.Error,DB200.WORD18,Word,1,R/W,1000,,,,,,,,,,,
Valve.DB-14.MMV,DB200.WORD12,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.DB-14.Mode,DB200.WORD16,Word,1,R/W,1000,,,,,,,,,,,
Valve.DB-14.Out,DB200.WORD10,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.DB-14.Pos,DB200.WORD14,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.DB-15.Error,DB201.WORD18,Word,1,R/W,1000,,,,,,,,,,,
Valve.DB-15.MMV,DB201.WORD12,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.DB-15.Mode,DB201.WORD16,Word,1,R/W,1000,,,,,,,,,,,
Valve.DB-15.Out,DB201.WORD10,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.DB-15.Pos,DB201.WORD14,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.DB-16.Error,DB202.WORD18,Word,1,R/W,1000,,,,,,,,,,,
Valve.DB-16.MMV,DB202.WORD12,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.DB-16.Mode,DB202.WORD16,Word,1,R/W,1000,,,,,,,,,,,
Valve.DB-16.Out,DB202.WORD10,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.DB-16.Pos,DB202.WORD14,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.DB-17.Error,DB203.WORD18,Word,1,R/W,1000,,,,,,,,,,,
Valve.DB-17.MMV,DB203.WORD12,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.DB-17.Mode,DB203.WORD16,Word,1,R/W,1000,,,,,,,,,,,
Valve.DB-17.Out,DB203.WORD10,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.DB-17.Pos,DB203.WORD14,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.DB-18.Error,DB204.WORD18,Word,1,R/W,1000,,,,,,,,,,,
Valve.DB-18.MMV,DB204.WORD12,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.DB-18.Mode,DB204.WORD16,Word,1,R/W,1000,,,,,,,,,,,
Valve.DB-18.Out,DB204.WORD10,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.DB-18.Pos,DB204.WORD14,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.DB-19.Error,DB205.WORD18,Word,1,R/W,1000,,,,,,,,,,,
Valve.DB-19.MMV,DB205.WORD12,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.DB-19.Mode,DB205.WORD16,Word,1,R/W,1000,,,,,,,,,,,
Valve.DB-19.Out,DB205.WORD10,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.DB-19.Pos,DB205.WORD14,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.DB-20.Error,DB206.WORD18,Word,1,R/W,1000,,,,,,,,,,,
Valve.DB-20.MMV,DB206.WORD12,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.DB-20.Mode,DB206.WORD16,Word,1,R/W,1000,,,,,,,,,,,
Valve.DB-20.Out,DB206.WORD10,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.DB-20.Pos,DB206.WORD14,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.DB-21.Error,DB207.WORD18,Word,1,R/W,1000,,,,,,,,,,,
Valve.DB-21.MMV,DB207.WORD12,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.DB-21.Mode,DB207.WORD16,Word,1,R/W,1000,,,,,,,,,,,
Valve.DB-21.Out,DB207.WORD10,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.DB-21.Pos,DB207.WORD14,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.DB-22.Error,DB208.WORD18,Word,1,R/W,1000,,,,,,,,,,,
Valve.DB-22.MMV,DB208.WORD12,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.DB-22.Mode,DB208.WORD16,Word,1,R/W,1000,,,,,,,,,,,
Valve.DB-22.Out,DB208.WORD10,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.DB-22.Pos,DB208.WORD14,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.DB-23.Error,DB209.WORD18,Word,1,R/W,1000,,,,,,,,,,,
Valve.DB-23.MMV,DB209.WORD12,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.DB-23.Mode,DB209.WORD16,Word,1,R/W,1000,,,,,,,,,,,
Valve.DB-23.Out,DB209.WORD10,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.DB-23.Pos,DB209.WORD14,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.DB-24.Error,DB210.WORD18,Word,1,R/W,1000,,,,,,,,,,,
Valve.DB-24.MMV,DB210.WORD12,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.DB-24.Mode,DB210.WORD16,Word,1,R/W,1000,,,,,,,,,,,
Valve.DB-24.Out,DB210.WORD10,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.DB-24.Pos,DB210.WORD14,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.DB-25.Error,DB211.WORD18,Word,1,R/W,1000,,,,,,,,,,,
Valve.DB-25.MMV,DB211.WORD12,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.DB-25.Mode,DB211.WORD16,Word,1,R/W,1000,,,,,,,,,,,
Valve.DB-25.Out,DB211.WORD10,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.DB-25.Pos,DB211.WORD14,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.DB-26.Error,DB212.WORD18,Word,1,R/W,1000,,,,,,,,,,,
Valve.DB-26.MMV,DB212.WORD12,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.DB-26.Mode,DB212.WORD16,Word,1,R/W,1000,,,,,,,,,,,
Valve.DB-26.Out,DB212.WORD10,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.DB-26.Pos,DB212.WORD14,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.DB-27.Error,DB213.WORD18,Word,1,R/W,1000,,,,,,,,,,,
Valve.DB-27.MMV,DB213.WORD12,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.DB-27.Mode,DB213.WORD16,Word,1,R/W,1000,,,,,,,,,,,
Valve.DB-27.Out,DB213.WORD10,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.DB-27.Pos,DB213.WORD14,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.DB-28.Error,DB214.WORD18,Word,1,R/W,1000,,,,,,,,,,,
Valve.DB-28.MMV,DB214.WORD12,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.DB-28.Mode,DB214.WORD16,Word,1,R/W,1000,,,,,,,,,,,
Valve.DB-28.Out,DB214.WORD10,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.DB-28.Pos,DB214.WORD14,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.DB-29.Error,DB215.WORD18,Word,1,R/W,1000,,,,,,,,,,,
Valve.DB-29.MMV,DB215.WORD12,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.DB-29.Mode,DB215.WORD16,Word,1,R/W,1000,,,,,,,,,,,
Valve.DB-29.Out,DB215.WORD10,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.DB-29.Pos,DB215.WORD14,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.DB-30.Error,DB216.WORD18,Word,1,R/W,1000,,,,,,,,,,,
Valve.DB-30.MMV,DB216.WORD12,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.DB-30.Mode,DB216.WORD16,Word,1,R/W,1000,,,,,,,,,,,
Valve.DB-30.Out,DB216.WORD10,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.DB-30.Pos,DB216.WORD14,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.DB-31.Error,DB217.WORD18,Word,1,R/W,1000,,,,,,,,,,,
Valve.DB-31.MMV,DB217.WORD12,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.DB-31.Mode,DB217.WORD16,Word,1,R/W,1000,,,,,,,,,,,
Valve.DB-31.Out,DB217.WORD10,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.DB-31.Pos,DB217.WORD14,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.DB-32.Error,DB218.WORD18,Word,1,R/W,1000,,,,,,,,,,,
Valve.DB-32.MMV,DB218.WORD12,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.DB-32.Mode,DB218.WORD16,Word,1,R/W,1000,,,,,,,,,,,
Valve.DB-32.Out,DB218.WORD10,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.DB-32.Pos,DB218.WORD14,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.DB-33.Error,DB219.WORD18,Word,1,R/W,1000,,,,,,,,,,,
Valve.DB-33.MMV,DB219.WORD12,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.DB-33.Mode,DB219.WORD16,Word,1,R/W,1000,,,,,,,,,,,
Valve.DB-33.Out,DB219.WORD10,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.DB-33.Pos,DB219.WORD14,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.DB-34.Error,DB220.WORD18,Word,1,R/W,1000,,,,,,,,,,,
Valve.DB-34.MMV,DB220.WORD12,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.DB-34.Mode,DB220.WORD16,Word,1,R/W,1000,,,,,,,,,,,
Valve.DB-34.Out,DB220.WORD10,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.DB-34.Pos,DB220.WORD14,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.DB-35.Error,DB221.WORD18,Word,1,R/W,1000,,,,,,,,,,,
Valve.DB-35.MMV,DB221.WORD12,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.DB-35.Mode,DB221.WORD16,Word,1,R/W,1000,,,,,,,,,,,
Valve.DB-35.Out,DB221.WORD10,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.DB-35.Pos,DB221.WORD14,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.DB-36.Error,DB222.WORD18,Word,1,R/W,1000,,,,,,,,,,,
Valve.DB-36.MMV,DB222.WORD12,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.DB-36.Mode,DB222.WORD16,Word,1,R/W,1000,,,,,,,,,,,
